,Account,Balance Date,Transaction Value,Balance
7328,12185627,2023-02-10,206.97,1144.71
4174,12185627,2023-02-11,193.89,1338.6
2300,12185627,2023-02-11,100.94,1439.54
4832,12185627,2023-02-12,-72.94,1366.6
6011,12185627,2023-02-13,-91.8,1274.8
82,12198380,2023-01-31,,445.46
4393,12198380,2023-02-03,145.97,591.43
1550,12198380,2023-02-04,134.24,725.67
6514,12198380,2023-02-05,100.05,825.72
1823,12198380,2023-02-05,-144.38,681.3399999999999
1684,12198380,2023-02-05,-171.75,509.59
2883,12198380,2023-02-07,-34.47,475.12
2707,12198380,2023-02-09,145.71,620.8299999999999
3293,12198380,2023-02-12,67.66,688.49
7977,12198380,2023-02-14,-85.37,603.12
83,12199229,2023-01-31,,804.0
7775,12199229,2023-02-11,-30.47,773.53
2027,12199229,2023-02-11,-31.4,742.13
84,12233762,2023-01-31,,386.05
3465,12233762,2023-02-05,-114.97,271.08000000000004
4941,12233762,2023-02-06,-102.35,168.73000000000002
2400,12233762,2023-02-07,-110.05,58.68000000000002
7654,12233762,2023-02-07,-134.62,-75.93999999999998
4198,12233762,2023-02-10,83.93,7.990000000000023
3101,12233762,2023-02-11,-370.4,-362.40999999999997
3940,12233762,2023-02-12,150.86,-211.54999999999995
6567,12233762,2023-02-14,-176.37,-387.91999999999996
85,12240007,2023-01-31,,894.48
2107,12240007,2023-02-02,93.98,988.46
730,12240007,2023-02-04,-2.44,986.02
7604,12240007,2023-02-05,1748.6,2734.62
708,12240007,2023-02-05,-64.41,2670.21
2228,12240007,2023-02-12,-127.13,2543.08
3335,12240007,2023-02-13,-562.4,1980.6799999999998
86,12241820,2023-01-31,,207.29
87,12388837,2023-01-31,,463.31
5458,12388837,2023-02-03,55.47,518.78
4815,12388837,2023-02-05,-183.42,335.36
69,12388837,2023-02-07,65.45,400.81
444,12388837,2023-02-13,111.37,512.1800000000001
6528,12388837,2023-02-14,87.61,599.79
88,12420291,2023-01-31,,578.47
4918,12420291,2023-02-03,-1223.8,-645.3299999999999
5765,12420291,2023-02-08,-796.3,-1441.6299999999999
7046,12420291,2023-02-11,-105.46,-1547.09
1882,12420291,2023-02-12,-70.05,-1617.1399999999999
89,12423613,2023-01-31,,459.18
4747,12423613,2023-02-02,-1805.5,-1346.32
5204,12423613,2023-02-04,95.13,-1251.19
2288,12423613,2023-02-14,73.71,-1177.48
90,12440230,2023-01-31,,842.67
7966,12440230,2023-02-07,16.27,858.9399999999999
6047,12440230,2023-02-07,-197.12,661.8199999999999
4676,12440230,2023-02-14,-175.06,486.76
91,12493067,2023-01-31,,404.61
6113,12493067,2023-02-03,86.49,491.1
2221,12493067,2023-02-06,114.74,605.84
6157,12493067,2023-02-08,-105.32,500.52
1657,12493067,2023-02-13,-93.04,407.48
4921,12493067,2023-02-14,44.96,452.44
92,12494185,2023-01-31,,762.16
2772,12494185,2023-02-04,71.39,833.55
6680,12494185,2023-02-04,-97.26,736.29
3812,12494185,2023-02-07,-97.29,639.0
8412,12494185,2023-02-07,-117.32,521.68
93,12499656,2023-01-31,,96.27
2720,12499656,2023-02-01,168.84,265.11
6402,12499656,2023-02-01,75.09,340.2
1745,12499656,2023-02-02,140.57,480.77
2974,12499656,2023-02-03,-111.35,369.41999999999996
3346,12499656,2023-02-05,147.75,517.17
4228,12499656,2023-02-06,-88.22,428.95
4490,12499656,2023-02-07,-38.62,390.33
2143,12499656,2023-02-10,152.92,543.25
4404,12499656,2023-02-13,98.34,641.5899999999999
6583,12499656,2023-02-14,-156.27,485.31999999999994
94,12560453,2023-01-31,,85.03
5962,12560453,2023-02-01,147.6,232.63
3003,12560453,2023-02-05,152.02,384.65
1617,12560453,2023-02-05,71.33,455.98
4163,12560453,2023-02-08,47.58,503.56
5150,12560453,2023-02-08,-55.71,447.85
4808,12560453,2023-02-13,-49.05,398.8
95,12583269,2023-01-31,,910.46
7490,12583269,2023-02-02,125.46,1035.92
7534,12583269,2023-02-03,-118.33,917.59
5322,12583269,2023-02-04,-129.11,788.48
3686,12583269,2023-02-05,80.89,869.37
17,12583269,2023-02-14,63.34,932.71
96,12666385,2023-01-31,,554.24
6752,12666385,2023-02-01,246.14,800.38
6155,12666385,2023-02-01,106.46,906.84
1931,12666385,2023-02-04,1593.8,2500.64
6419,12666385,2023-02-12,149.57,2650.21
97,12680102,2023-01-31,,674.64
8390,12680102,2023-02-05,-41.65,632.99
8069,12680102,2023-02-08,603.0,1235.99
7436,12680102,2023-02-09,-97.29,1138.7
5058,12680102,2023-02-11,-1010.6,128.10000000000002
1763,12680102,2023-02-12,94.03,222.13000000000002
2212,12680102,2023-02-13,-851.7,-629.57
98,12725274,2023-01-31,,26.19
7442,12725274,2023-02-01,167.85,194.04
5423,12725274,2023-02-04,125.11,319.15
3564,12725274,2023-02-05,-58.28,260.87
1139,12725274,2023-02-14,412.8,673.6700000000001
3706,12725274,2023-02-14,-162.9,510.77
99,12859818,2023-01-31,,151.06
34,12859818,2023-02-01,89.22,240.28
83,12859818,2023-02-03,-129.38,110.9
1226,12859818,2023-02-04,-81.01,29.89
2684,12859818,2023-02-04,-110.3,-80.41
6149,12859818,2023-02-07,-106.24,-186.64999999999998
4199,12859818,2023-02-10,-36.91,-223.56
3835,12859818,2023-02-10,-131.38,-354.94
2767,12859818,2023-02-13,-203.37,-558.31
2547,12859818,2023-02-14,24.89,-533.42
100,12899540,2023-01-31,,957.2
1655,12899540,2023-02-01,-83.35,873.85
2261,12899540,2023-02-04,125.25,999.1
2005,12899540,2023-02-06,159.04,1158.14
2433,12899540,2023-02-06,-78.47,1079.67
8439,12899540,2023-02-10,-85.03,994.6400000000001
101,12964138,2023-01-31,,557.04
620,12964138,2023-02-01,101.62,658.66
7814,12964138,2023-02-01,-55.49,603.17
7157,12964138,2023-02-06,104.0,707.17
4865,12964138,2023-02-13,-357.3,349.86999999999995
102,12985543,2023-01-31,,402.94
6834,12985543,2023-02-01,-140.27,262.66999999999996
902,12985543,2023-02-07,-99.51,163.15999999999997
5431,12985543,2023-02-09,118.41,281.57
8082,12985543,2023-02-11,57.3,338.87
4268,12985543,2023-02-13,-62.13,276.73999999999995
103,13058003,2023-01-31,,218.0
1568,13058003,2023-02-02,-35.9,182.1
8468,13058003,2023-02-09,-1246.4,-1064.3000000000002
5987,13058003,2023-02-11,-96.36,-1160.66
2331,13058003,2023-02-13,565.6,-595.0600000000002
104,13076932,2023-01-31,,419.47
7490,13076932,2023-02-02,-125.46,294.01000000000005
4278,13076932,2023-02-08,-94.91,199.10000000000002
4887,13076932,2023-02-11,146.03,345.13000000000005
7935,13076932,2023-02-13,136.72,481.85
105,13117442,2023-01-31,,799.69
4181,13117442,2023-02-02,-46.31,753.3800000000001
4355,13117442,2023-02-05,101.84,855.22
6819,13117442,2023-02-05,59.8,915.0200000000001
988,13117442,2023-02-05,-164.35,750.6700000000001
1264,13117442,2023-02-08,-109.72,640.95
4727,13117442,2023-02-11,1828.9,2469.8500000000004
1622,13117442,2023-02-12,-132.28,2337.57
106,13167285,2023-01-31,,301.93
4214,13167285,2023-02-01,-3.89,298.04
4133,13167285,2023-02-01,-199.99,98.05000000000001
4781,13167285,2023-02-03,139.6,237.65
5746,13167285,2023-02-03,-529.6,-291.95000000000005
4831,13167285,2023-02-05,-21.67,-313.62000000000006
6993,13167285,2023-02-06,204.86,-108.76000000000005
3416,13167285,2023-02-07,-78.2,-186.96000000000004
1138,13167285,2023-02-09,-20.1,-207.06000000000006
6569,13167285,2023-02-13,-99.54,-306.6
2263,13167285,2023-02-13,-136.9,-443.50000000000006
1566,13167285,2023-02-14,38.92,-404.58000000000004
107,13176075,2023-01-31,,67.3
2961,13176075,2023-02-04,127.96,195.26
5078,13176075,2023-02-08,-167.77,27.48999999999998
2462,13176075,2023-02-12,-149.27,-121.78000000000003
108,13182613,2023-01-31,,384.42
4144,13182613,2023-02-05,220.0,604.4200000000001
1137,13182613,2023-02-06,63.49,667.91
399,13182613,2023-02-08,-113.46,554.45
2059,13182613,2023-02-09,55.88,610.33
2350,13182613,2023-02-09,-79.45,530.88
109,13197335,2023-01-31,,625.71
439,13197335,2023-02-01,98.45,724.1600000000001
5903,13197335,2023-02-01,85.83,809.99
2096,13197335,2023-02-02,100.61,910.6
7150,13197335,2023-02-02,-93.5,817.1
3799,13197335,2023-02-08,79.86,896.96
5997,13197335,2023-02-09,1043.8,1940.76
2242,13197335,2023-02-10,1812.5,3753.26
8482,13197335,2023-02-11,-215.83,3537.43
110,13267945,2023-01-31,,299.77
7752,13267945,2023-02-03,102.35,402.12
1677,13267945,2023-02-04,1080.2,1482.3200000000002
2518,13267945,2023-02-07,81.75,1564.07
6339,13267945,2023-02-08,154.6,1718.6699999999998
363,13267945,2023-02-10,71.11,1789.78
111,13274987,2023-01-31,,902.06
3291,13274987,2023-02-01,-33.51,868.55
6589,13274987,2023-02-03,-53.43,815.1199999999999
6304,13274987,2023-02-03,-111.04,704.0799999999999
4802,13274987,2023-02-04,-93.78,610.3
7873,13274987,2023-02-05,101.16,711.4599999999999
1195,13274987,2023-02-08,1290.2,2001.6599999999999
5359,13274987,2023-02-12,118.61,2120.27
8261,13274987,2023-02-12,-117.48,2002.79
112,13277127,2023-01-31,,793.22
4569,13277127,2023-02-03,17.26,810.48
2557,13277127,2023-02-05,-17.93,792.5500000000001
3419,13277127,2023-02-06,-1037.3,-244.7499999999999
689,13277127,2023-02-08,714.2,469.45000000000016
4019,13277127,2023-02-08,251.9,721.3500000000001
113,13322659,2023-01-31,,690.27
4821,13322659,2023-02-01,-153.9,536.37
8206,13322659,2023-02-02,-145.27,391.09999999999997
5716,13322659,2023-02-04,123.49,514.5899999999999
8628,13322659,2023-02-05,36.77,551.36
343,13322659,2023-02-05,-53.92,497.43999999999994
8590,13322659,2023-02-09,-85.8,411.64
2390,13322659,2023-02-09,-106.38,305.26
3816,13322659,2023-02-14,-113.46,191.79999999999995
114,13388069,2023-01-31,,13.45
2506,13388069,2023-02-07,134.99,148.44
277,13388069,2023-02-08,27.53,175.97
5955,13388069,2023-02-12,-69.99,105.98
115,13426667,2023-01-31,,70.47
1368,13426667,2023-02-05,-121.7,-51.230000000000004
6744,13426667,2023-02-08,32.44,-18.790000000000006
4282,13426667,2023-02-12,1224.6,1205.81
4128,13426667,2023-02-13,-902.0,303.80999999999995
116,13459523,2023-01-31,,814.31
2292,13459523,2023-02-03,135.59,949.9
3744,13459523,2023-02-03,-952.0,-2.1000000000000227
7597,13459523,2023-02-06,-171.67,-173.77
5957,13459523,2023-02-07,57.31,-116.46000000000001
8312,13459523,2023-02-08,898.2,781.74
437,13459523,2023-02-10,166.54,948.28
5277,13459523,2023-02-10,-132.35,815.9300000000001
6675,13459523,2023-02-13,162.92,978.85
117,13474543,2023-01-31,,438.36
5956,13474543,2023-02-01,120.92,559.28
5896,13474543,2023-02-05,-107.87,451.41
528,13474543,2023-02-06,87.33,538.74
1294,13474543,2023-02-09,264.6,803.34
3372,13474543,2023-02-14,159.08,962.4200000000001
4481,13474543,2023-02-14,76.83,1039.25
118,13537427,2023-01-31,,556.98
1749,13537427,2023-02-01,52.56,609.54
5343,13537427,2023-02-07,164.7,774.24
3999,13537427,2023-02-11,246.42,1020.66
1117,13537427,2023-02-12,-172.13,848.53
119,13551717,2023-01-31,,26.95
8128,13551717,2023-02-01,-1361.0,-1334.05
3614,13551717,2023-02-05,-627.1,-1961.15
6946,13551717,2023-02-11,-42.85,-2004.0
3281,13551717,2023-02-14,-115.32,-2119.32
120,13558846,2023-01-31,,598.45
4362,13558846,2023-02-01,50.33,648.7800000000001
2986,13558846,2023-02-01,-94.06,554.72
8258,13558846,2023-02-04,148.08,702.8000000000001
5920,13558846,2023-02-05,-148.46,554.34
3895,13558846,2023-02-09,-115.1,439.24000000000007
8386,13558846,2023-02-13,-112.18,327.06000000000006
121,13563384,2023-01-31,,952.65
3025,13563384,2023-02-02,39.75,992.4
7389,13563384,2023-02-11,54.28,1046.68
1882,13563384,2023-02-12,70.05,1116.73
6318,13563384,2023-02-14,-860.1,256.63
122,13584908,2023-01-31,,162.0
7444,13584908,2023-02-02,-75.16,86.84
4761,13584908,2023-02-05,-85.05,1.7900000000000063
5119,13584908,2023-02-10,135.21,137.0
3749,13584908,2023-02-10,-81.43,55.57000000000002
123,13610259,2023-01-31,,587.73
4803,13610259,2023-02-09,33.72,621.45
4102,13610259,2023-02-10,655.8,1277.25
7933,13610259,2023-02-11,91.03,1368.28
2213,13610259,2023-02-12,-100.74,1267.54
124,13687711,2023-01-31,,757.76
2966,13687711,2023-02-02,-75.11,682.65
4554,13687711,2023-02-04,-135.11,547.54
1857,13687711,2023-02-11,-73.61,473.92999999999995
3510,13687711,2023-02-13,734.3,1208.23
4481,13687711,2023-02-14,-76.83,1131.3999999999999
125,13713704,2023-01-31,,1.48
2657,13713704,2023-02-02,91.84,93.32000000000001
6333,13713704,2023-02-04,-184.38,-91.05999999999999
5681,13713704,2023-02-10,122.82,31.760000000000005
1167,13713704,2023-02-10,-97.03,-65.27
1511,13713704,2023-02-11,78.2,12.930000000000007
4849,13713704,2023-02-13,-14.09,-1.159999999999993
126,13788234,2023-01-31,,302.78
7252,13788234,2023-02-06,-100.59,202.18999999999997
3982,13788234,2023-02-07,-140.37,61.819999999999965
282,13788234,2023-02-07,-163.8,-101.98000000000005
3944,13788234,2023-02-08,-33.64,-135.62000000000006
2279,13788234,2023-02-10,147.03,11.409999999999968
8357,13788234,2023-02-14,112.47,123.87999999999997
5122,13788234,2023-02-14,90.07,213.94999999999996
127,13945841,2023-01-31,,339.81
8020,13945841,2023-02-01,473.7,813.51
2663,13945841,2023-02-14,43.02,856.53
128,13965360,2023-01-31,,299.46
879,13965360,2023-02-11,-1655.3,-1355.84
129,13997603,2023-01-31,,516.79
793,13997603,2023-02-03,34.72,551.51
8149,13997603,2023-02-07,788.3,1339.81
5803,13997603,2023-02-07,52.55,1392.36
4561,13997603,2023-02-10,-69.88,1322.48
4422,13997603,2023-02-10,-155.28,1167.1999999999998
130,14000447,2023-01-31,,443.94
3794,14000447,2023-02-01,97.79,541.73
3829,14000447,2023-02-06,-154.42,387.31
2926,14000447,2023-02-09,-74.98,312.33
6104,14000447,2023-02-10,26.87,339.2
908,14000447,2023-02-13,147.67,486.87
7517,14000447,2023-02-13,-55.26,431.60999999999996
131,14014401,2023-01-31,,554.46
8262,14014401,2023-02-06,185.73,740.19
5895,14014401,2023-02-08,40.08,780.27
7587,14014401,2023-02-09,-1549.1,-768.8299999999999
5446,14014401,2023-02-10,73.16,-695.67
132,14039438,2023-01-31,,94.52
3075,14039438,2023-02-02,248.7,343.21999999999997
5213,14039438,2023-02-03,117.17,460.39
1214,14039438,2023-02-05,35.3,495.68999999999994
1537,14039438,2023-02-06,-155.88,339.80999999999995
4866,14039438,2023-02-09,141.4,481.21
133,14045416,2023-01-31,,265.63
4639,14045416,2023-02-01,-53.46,212.17
3814,14045416,2023-02-02,152.95,365.12
1501,14045416,2023-02-03,67.35,432.46999999999997
271,14045416,2023-02-03,-89.03,343.43999999999994
2019,14045416,2023-02-08,-42.88,300.55999999999995
134,14052052,2023-01-31,,915.74
2039,14052052,2023-02-05,-89.52,826.22
1944,14052052,2023-02-08,-192.5,633.72
1272,14052052,2023-02-09,-512.3,121.42000000000007
2963,14052052,2023-02-09,-666.4,-544.9799999999999
7686,14052052,2023-02-12,117.55,-427.4299999999999
6941,14052052,2023-02-14,-137.73,-565.1599999999999
135,14086187,2023-01-31,,340.59
2301,14086187,2023-02-02,551.2,891.79
6510,14086187,2023-02-03,166.13,1057.92
2487,14086187,2023-02-04,146.29,1204.21
4698,14086187,2023-02-05,-98.2,1106.01
6377,14086187,2023-02-06,135.77,1241.78
387,14086187,2023-02-08,58.95,1300.73
2052,14086187,2023-02-08,-42.56,1258.17
136,14103210,2023-01-31,,369.01
2610,14103210,2023-02-04,-111.88,257.13
2114,14103210,2023-02-06,-1.14,255.99
1551,14103210,2023-02-06,-1144.5,-888.51
1905,14103210,2023-02-08,116.37,-772.14
107,14103210,2023-02-09,-6.19,-778.33
4807,14103210,2023-02-11,130.19,-648.14
341,14103210,2023-02-11,-151.17,-799.31
4955,14103210,2023-02-13,1406.7,607.3900000000001
137,14136082,2023-01-31,,219.84
1816,14136082,2023-02-01,82.18,302.02
4405,14136082,2023-02-02,526.8,828.8199999999999
1925,14136082,2023-02-03,89.93,918.75
6364,14136082,2023-02-07,49.76,968.51
4072,14136082,2023-02-09,125.63,1094.1399999999999
4482,14136082,2023-02-11,-39.58,1054.56
6748,14136082,2023-02-11,-169.33,885.2299999999999
5189,14136082,2023-02-12,351.6,1236.83
6531,14136082,2023-02-14,140.8,1377.6299999999999
138,14144267,2023-01-31,,97.69
7066,14144267,2023-02-06,44.47,142.16
7141,14144267,2023-02-08,114.12,256.28
3513,14144267,2023-02-09,89.43,345.71000000000004
139,14183437,2023-01-31,,779.47
1634,14183437,2023-02-02,30.01,809.48
1320,14183437,2023-02-02,-95.08,714.4000000000001
5211,14183437,2023-02-03,99.07,813.47
749,14183437,2023-02-10,1975.6,2789.0699999999997
2688,14183437,2023-02-11,43.17,2832.24
1102,14183437,2023-02-11,-90.85,2741.39
6192,14183437,2023-02-14,120.06,2861.45
140,14253152,2023-01-31,,43.85
1363,14253152,2023-02-03,81.28,125.13
628,14253152,2023-02-04,-111.13,14.0
5193,14253152,2023-02-06,176.53,190.53
4239,14253152,2023-02-08,215.14,405.66999999999996
2864,14253152,2023-02-09,-157.13,248.54
1269,14253152,2023-02-11,-130.43,118.10999999999999
7359,14253152,2023-02-14,100.16,218.26999999999998
5812,14253152,2023-02-14,-963.5,-745.23
141,14337606,2023-01-31,,561.8
6948,14337606,2023-02-04,-53.8,507.99999999999994
259,14337606,2023-02-04,-79.62,428.37999999999994
2799,14337606,2023-02-06,-1792.7,-1364.3200000000002
7061,14337606,2023-02-08,-160.99,-1525.3100000000002
4811,14337606,2023-02-09,-158.61,-1683.92
6481,14337606,2023-02-11,175.69,-1508.2300000000002
7878,14337606,2023-02-11,-170.72,-1678.9500000000003
5382,14337606,2023-02-12,-132.03,-1810.9800000000002
3830,14337606,2023-02-14,76.49,-1734.4900000000002
142,14355869,2023-01-31,,329.16
7280,14355869,2023-02-01,-1052.6,-723.4399999999998
7295,14355869,2023-02-03,123.39,-600.0499999999998
1826,14355869,2023-02-04,-515.6,-1115.6499999999999
8682,14355869,2023-02-12,-19.96,-1135.61
143,14397662,2023-01-31,,363.51
3994,14397662,2023-02-04,61.88,425.39
6095,14397662,2023-02-08,1800.8,2226.19
8364,14397662,2023-02-08,126.11,2352.2999999999997
7076,14397662,2023-02-08,54.11,2406.41
5702,14397662,2023-02-08,37.69,2444.1
8527,14397662,2023-02-11,-74.51,2369.5899999999997
144,14421453,2023-01-31,,813.76
6030,14421453,2023-02-01,150.38,964.14
1938,14421453,2023-02-04,44.06,1008.2
903,14421453,2023-02-04,-183.25,824.95
4410,14421453,2023-02-06,67.0,891.95
6753,14421453,2023-02-08,35.51,927.46
6374,14421453,2023-02-11,-102.02,825.44
145,14448009,2023-01-31,,958.46
2676,14448009,2023-02-01,-102.39,856.07
5976,14448009,2023-02-01,-107.97,748.1
6421,14448009,2023-02-02,144.05,892.1500000000001
5003,14448009,2023-02-02,122.38,1014.53
2702,14448009,2023-02-04,-1367.4,-352.8700000000001
262,14448009,2023-02-08,-1779.2,-2132.07
2645,14448009,2023-02-09,-139.36,-2271.4300000000003
6414,14448009,2023-02-09,-1300.7,-3572.13
3789,14448009,2023-02-14,78.98,-3493.15
7098,14448009,2023-02-14,-14.98,-3508.13
146,14505806,2023-01-31,,689.25
771,14505806,2023-02-01,974.4,1663.65
2999,14505806,2023-02-08,121.72,1785.37
5215,14505806,2023-02-09,-102.41,1682.96
1269,14505806,2023-02-11,130.43,1813.3899999999999
3947,14505806,2023-02-11,38.37,1851.76
3930,14505806,2023-02-13,-71.51,1780.25
872,14505806,2023-02-14,956.2,2736.45
147,14564252,2023-01-31,,263.39
200,14564252,2023-02-02,-133.0,130.39
2868,14564252,2023-02-14,-158.38,-27.99000000000001
148,14592080,2023-01-31,,245.22
3538,14592080,2023-02-02,149.36,394.58000000000004
8323,14592080,2023-02-02,-70.88,323.70000000000005
1862,14592080,2023-02-02,-113.73,209.97000000000003
3807,14592080,2023-02-04,-213.8,-3.829999999999984
2994,14592080,2023-02-05,99.57,95.74000000000001
2211,14592080,2023-02-06,-93.76,1.980000000000004
1348,14592080,2023-02-07,50.0,51.980000000000004
149,14594928,2023-01-31,,470.64
1607,14594928,2023-02-03,-145.32,325.32
505,14594928,2023-02-07,123.7,449.02
6969,14594928,2023-02-10,75.71,524.73
8442,14594928,2023-02-12,-140.65,384.08
150,14600288,2023-01-31,,622.77
1108,14600288,2023-02-02,43.55,666.3199999999999
7297,14600288,2023-02-02,-140.31,526.01
6384,14600288,2023-02-02,-147.71,378.29999999999995
87,14600288,2023-02-03,88.58,466.88
6090,14600288,2023-02-05,110.92,577.8
6067,14600288,2023-02-08,93.19,670.99
272,14600288,2023-02-13,-138.07,532.92
6026,14600288,2023-02-14,83.11,616.03
151,14648004,2023-01-31,,236.67
3777,14648004,2023-02-01,92.2,328.87
4657,14648004,2023-02-01,-77.41,251.45999999999998
6699,14648004,2023-02-04,100.53,351.99
8503,14648004,2023-02-04,72.87,424.86
1824,14648004,2023-02-05,-16.24,408.62
7092,14648004,2023-02-07,114.81,523.4300000000001
8514,14648004,2023-02-07,21.02,544.45
4958,14648004,2023-02-07,-111.26,433.19
4752,14648004,2023-02-08,-1330.7,-897.51
6077,14648004,2023-02-12,-1808.9,-2706.41
2717,14648004,2023-02-13,-113.24,-2819.65
152,14685853,2023-01-31,,45.2
2248,14685853,2023-02-01,-142.37,-97.17
5486,14685853,2023-02-04,109.08,11.909999999999997
3182,14685853,2023-02-06,79.32,91.22999999999999
6243,14685853,2023-02-07,26.93,118.16
3101,14685853,2023-02-11,370.4,488.55999999999995
153,14723713,2023-01-31,,378.07
3137,14723713,2023-02-10,67.56,445.63
5562,14723713,2023-02-10,-113.36,332.27
8387,14723713,2023-02-11,126.78,459.05
8333,14723713,2023-02-13,149.91,608.96
154,14749214,2023-01-31,,194.54
7121,14749214,2023-02-03,49.32,243.85999999999999
6197,14749214,2023-02-07,-145.52,98.33999999999997
7916,14749214,2023-02-12,207.81,306.15
155,14780986,2023-01-31,,180.2
1577,14780986,2023-02-01,105.85,286.04999999999995
2940,14780986,2023-02-04,164.38,450.42999999999995
7369,14780986,2023-02-06,-965.2,-514.7700000000001
4638,14780986,2023-02-07,132.81,-381.9600000000001
6277,14780986,2023-02-07,-168.78,-550.7400000000001
